row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row55804,Watsonia,4.2,13.6,0.0,2.2,2.5,WSW,37,NE,N,7,15,81,56,1011.5,1007.8,7,7,9.2,13.1,No,1
Row55805,Watsonia,7.9,17.1,0.0,2.0,9.5,N,35,NNW,W,11,15,76,48,1016.7,1015.8,1,3,11.1,15.9,No,0
Row55806,Watsonia,7.8,15.7,0.0,2.6,8.1,N,46,N,N,19,20,75,61,1015.7,1011.2,7,3,10.7,15.2,No,0
Row55807,Watsonia,7.3,15.1,0.8,4.0,10.1,N,54,NNW,NNW,15,24,61,56,1012.2,1009.7,1,5,10.5,14.1,No,0
Row55808,Watsonia,10.4,13.5,0.0,4.0,2.6,WSW,76,N,W,17,33,64,88,1004.1,1005.8,7,7,11.8,8.4,No,1
Row55809,Watsonia,6.0,16.7,3.0,3.0,7.8,N,39,NW,N,9,15,71,52,1020.7,1018.7,1,6,10.3,15.6,Yes,0
Row55810,Watsonia,9.1,16.4,0.0,4.4,8.0,N,76,NNE,NNE,17,28,62,37,1015.1,1004.8,6,1,11.5,16.0,No,0
Row55811,Watsonia,9.8,17.2,0.4,4.0,6.9,NNW,61,N,NNW,28,30,66,56,1005.7,1002.6,6,3,12.5,16.4,No,0
Row55812,Watsonia,6.2,12.0,0.0,4.8,8.3,WSW,56,NNW,W,13,28,64,55,1010.1,1009.8,3,7,8.5,11.0,No,0
Row55813,Watsonia,8.7,14.7,0.0,2.8,3.8,NW,43,WNW,NNW,17,19,67,55,1009.3,1006.9,6,7,10.6,14.1,No,1
Row55814,Watsonia,10.1,14.0,4.2,3.0,0.2,W,52,W,W,15,20,82,82,1008.6,1010.5,8,7,11.9,13.4,Yes,0
Row55815,Watsonia,9.9,16.3,0.6,2.0,1.7,N,28,W,WSW,4,7,95,68,1022.6,1022.1,7,7,12.1,15.5,No,0
Row55816,Watsonia,11.3,16.1,0.0,1.6,3.2,NW,35,NNW,NNW,17,17,61,55,1024.2,1022.3,3,7,12.9,15.9,No,0
Row55817,Watsonia,8.9,18.5,0.0,2.8,6.9,NW,35,N,SSW,13,13,75,62,1024.1,1022.0,6,7,13.1,16.5,No,0
Row55818,Watsonia,6.1,19.8,0.0,3.0,8.1,N,33,ENE,N,6,15,97,53,1021.2,1017.0,8,6,11.0,19.7,No,0
Row55819,Watsonia,11.9,22.7,0.0,4.0,3.4,NNW,57,NNE,NNE,15,17,52,39,1012.0,1005.6,7,7,17.7,22.0,No,1
Row55820,Watsonia,13.6,18.2,2.2,6.6,3.8,NNW,43,N,NNW,19,20,68,56,1011.6,1011.6,5,7,14.9,17.7,Yes,1
Row55821,Watsonia,8.8,21.6,3.4,3.2,9.9,N,44,NE,NNW,9,20,94,41,1019.9,1018.6,1,1,13.0,20.7,Yes,0
Row55822,Watsonia,12.2,22.5,0.0,6.6,10.3,N,30,SW,SW,7,15,85,63,1031.0,1029.2,1,1,15.4,21.0,No,0
Row55823,Watsonia,7.5,24.9,0.0,2.4,9.1,ENE,17,ENE,E,6,7,100,51,1032.2,1028.7,1,7,11.6,24.5,No,0
Row55824,Watsonia,11.3,25.2,0.0,4.0,4.9,N,48,NE,N,17,19,55,41,1026.0,1022.6,5,7,20.2,23.4,No,0
Row55825,Watsonia,18.7,19.5,0.0,8.2,0.0,N,43,N,NA,15,0,55,100,1023.4,1024.1,8,8,19.2,14.4,No,1
Row55826,Watsonia,10.5,14.6,3.4,0.0,0.0,N,20,NA,NNW,0,7,100,57,1027.4,1025.1,8,7,11.8,14.3,Yes,0
Row55827,Watsonia,7.5,18.6,0.0,2.2,5.8,SSW,39,W,SSW,9,15,69,97,1025.2,1024.8,7,7,12.4,12.6,No,0
Row55828,Watsonia,6.1,18.3,0.0,1.8,8.3,W,24,ENE,W,4,11,100,52,1027.9,1024.4,6,3,9.0,16.4,No,0
Row55829,Watsonia,9.0,24.4,0.0,5.2,4.7,N,65,N,N,22,22,31,40,1011.8,1003.4,7,5,18.3,23.0,No,0
Row55830,Watsonia,6.6,13.8,1.2,3.8,8.4,SSW,43,SW,SSE,13,9,99,43,1017.6,1017.7,7,1,8.4,12.4,Yes,1
Row55831,Watsonia,0.9,15.4,4.6,3.0,2.4,N,28,N,NE,6,11,67,39,1018.1,1015.0,7,7,7.1,14.5,Yes,0
Row55832,Watsonia,7.1,18.6,0.0,2.6,3.0,N,19,NA,NW,0,6,77,48,1015.4,1013.0,7,7,11.3,16.9,No,0
Row55833,Watsonia,11.4,18.7,24.4,3.4,4.2,SSW,22,W,SSW,7,6,,75,1003.5,1000.8,7,5,,17.1,Yes,0
Row55834,Watsonia,11.8,18.7,0.0,1.0,2.9,W,52,NNW,N,11,20,80,59,999.9,995.8,7,7,15.2,17.3,No,1
Row55835,Watsonia,9.4,16.4,10.6,4.4,2.0,W,46,W,WNW,19,11,76,54,1006.3,1005.5,7,7,11.3,14.3,Yes,1
Row55836,Watsonia,8.8,17.1,2.8,2.8,3.7,SW,43,W,SSW,13,17,84,67,1007.7,1010.0,7,7,11.5,15.1,Yes,1
Row55837,Watsonia,4.0,18.2,2.2,2.8,7.8,N,37,ENE,N,7,17,100,59,1016.3,1012.3,7,7,9.2,17.9,Yes,0
Row55838,Watsonia,9.1,21.6,0.6,4.4,8.9,W,22,SSE,NNE,4,4,88,54,1012.4,1009.3,7,2,13.6,20.3,No,0
Row55839,Watsonia,13.3,23.6,0.0,7.6,8.9,N,46,NE,NW,7,22,39,40,1003.5,1002.1,6,7,17.7,22.9,No,0
Row55840,Watsonia,16.4,23.5,0.0,6.4,10.1,N,41,NNW,WNW,20,17,54,36,1004.6,1004.6,1,4,19.5,23.0,No,1
Row55841,Watsonia,10.8,15.3,20.6,8.4,8.3,WSW,93,W,SW,41,28,62,45,1002.6,1010.7,6,6,12.7,14.6,Yes,0
Row55842,Watsonia,6.6,15.3,2.8,5.2,6.2,W,70,WNW,WSW,26,22,59,63,1009.5,1012.9,7,7,12.5,12.2,Yes,0
Row55843,Watsonia,10.4,15.7,3.2,5.0,8.3,N,87,W,WSW,19,28,77,49,1001.8,1006.8,3,5,12.3,13.9,Yes,0
Row55844,Watsonia,9.0,16.4,1.0,5.6,4.7,NNW,78,N,NW,30,28,60,84,1007.1,1001.2,7,7,11.7,13.8,No,1
Row55845,Watsonia,7.1,14.7,2.2,4.6,8.2,S,41,W,SSW,11,20,93,60,1018.7,1020.8,6,6,9.4,12.9,Yes,0
Row55846,Watsonia,3.3,19.8,0.8,3.2,11.2,N,41,NE,N,7,22,67,46,1022.9,1017.6,3,6,12.0,18.4,No,0
Row55847,Watsonia,12.2,16.7,0.0,3.8,3.2,SW,44,SSW,SSW,9,15,70,68,1009.3,1008.1,7,7,13.7,14.9,No,1
Row55848,Watsonia,7.4,16.8,2.6,3.4,7.5,W,24,W,SSW,6,13,99,54,1015.3,1013.4,7,2,9.3,15.1,Yes,0
Row55849,Watsonia,9.3,20.5,0.6,3.0,10.3,NW,24,WSW,ENE,13,7,82,50,1017.8,1016.8,1,1,12.9,18.8,No,0
Row55850,Watsonia,14.8,16.6,0.0,10.2,0.9,N,56,SSW,SW,13,11,91,100,1002.8,1007.2,7,8,16.1,13.3,No,1
Row55851,Watsonia,8.7,20.4,6.6,0.8,10.3,W,37,NW,NW,11,13,75,43,1015.8,1014.5,3,4,11.9,18.5,Yes,0
Row55852,Watsonia,7.8,24.1,0.0,4.8,12.2,NNW,52,NNW,NNW,19,24,56,37,1012.9,1007.5,0,1,16.2,22.9,No,0
Row55853,Watsonia,7.7,18.6,3.8,2.8,11.8,N,41,NW,NNW,15,20,65,47,1021.7,1018.2,1,6,12.1,17.7,Yes,0
Row55854,Watsonia,13.8,18.4,0.0,9.6,0.0,SW,46,SSW,S,13,19,99,97,1015.0,1015.5,8,8,14.7,14.5,No,0
Row55855,Watsonia,12.3,15.9,23.2,2.4,3.2,W,59,W,SW,31,20,100,99,1004.9,1011.5,7,8,12.7,12.0,Yes,1
Row55856,Watsonia,4.5,15.4,0.0,3.4,3.6,WNW,37,WNW,W,13,11,69,60,1024.6,1022.3,7,7,10.4,14.2,No,0
Row55857,Watsonia,8.8,16.0,0.6,3.2,3.9,WNW,33,W,WSW,9,13,74,60,1024.6,1023.6,7,7,12.3,15.2,No,1
Row55858,Watsonia,8.5,17.1,1.2,2.8,3.6,S,24,S,WSW,6,7,88,63,1024.8,1022.4,7,7,11.6,16.8,Yes,0
Row55859,Watsonia,9.5,19.7,0.0,3.8,3.6,S,31,ESE,SE,6,6,97,65,1015.7,1013.2,7,7,11.8,18.3,No,1
Row55860,Watsonia,11.1,18.5,0.0,3.8,2.3,SW,30,WSW,SW,7,11,77,58,1022.1,1021.3,7,6,12.3,16.6,No,0
Row55861,Watsonia,11.9,16.3,0.0,6.8,9.0,SSW,61,SW,SSW,28,33,59,56,1017.2,1020.7,7,7,13.4,14.6,No,1
Row55862,Watsonia,4.2,26.0,0.0,5.6,12.4,NW,20,NE,N,7,9,74,23,1028.2,1023.3,1,1,11.9,24.2,No,0
Row55863,Watsonia,8.0,29.2,0.0,8.0,11.2,NNW,44,NE,NNE,6,20,53,23,1018.7,1014.0,0,0,19.6,28.4,No,0
Row55864,Watsonia,14.6,26.7,0.0,14.2,0.4,N,35,N,SW,11,17,31,76,1009.7,1011.1,7,7,25.8,17.9,No,0
Row55865,Watsonia,9.5,16.1,4.4,1.8,4.2,SSW,52,WSW,SSW,20,30,88,64,1014.4,1016.9,6,7,11.8,13.9,Yes,1
Row55866,Watsonia,7.8,17.9,1.4,3.4,6.9,S,41,SE,S,15,17,57,56,1022.2,1021.0,7,7,13.5,16.6,Yes,0
Row55867,Watsonia,7.6,19.7,0.0,5.8,5.3,SE,43,E,ESE,11,20,62,57,1023.6,1021.8,3,7,15.0,16.0,No,0
Row55868,Watsonia,11.4,16.1,0.2,3.8,0.3,ESE,33,SE,S,13,15,72,98,1017.3,1014.9,7,8,14.6,14.5,No,1
Row55869,Watsonia,9.9,17.1,0.8,3.4,7.6,S,41,SW,SSW,9,22,92,68,1019.8,1019.2,7,5,13.3,15.2,No,0
Row55870,Watsonia,7.2,19.5,0.0,4.4,3.6,SW,39,SSE,SW,13,19,77,71,1019.3,1017.3,7,5,13.2,18.6,No,0
Row55871,Watsonia,10.0,26.9,0.0,4.6,11.4,S,24,NNE,SSE,6,7,84,38,1016.4,1011.8,1,1,14.9,26.4,No,0
Row55872,Watsonia,11.7,30.8,0.0,8.0,12.2,N,50,N,N,20,19,32,30,1008.7,1006.5,7,7,24.6,30.3,No,0
Row55873,Watsonia,11.2,24.6,0.0,3.4,10.3,NNW,37,NW,SSW,6,9,89,53,1008.6,1006.6,7,3,14.5,22.6,No,0
Row55874,Watsonia,12.7,22.6,0.0,6.2,9.5,WSW,39,WSW,W,11,17,76,45,1009.0,1006.8,7,4,14.4,20.0,No,1
Row55875,Watsonia,11.4,18.5,5.0,4.4,4.8,WSW,41,WSW,SSW,9,24,100,78,1010.2,1010.8,7,7,12.2,15.7,Yes,0
Row55876,Watsonia,12.1,22.5,0.6,3.8,12.0,SSW,37,E,SE,11,15,64,51,1014.2,1012.5,7,1,17.6,21.2,No,0
Row55877,Watsonia,12.4,32.4,0.0,6.6,9.5,N,31,ENE,NNW,9,15,64,24,1014.2,1011.1,7,7,21.3,31.3,No,0
Row55878,Watsonia,21.2,23.5,0.0,13.0,0.0,N,52,NW,WSW,13,4,38,84,1004.4,1007.5,7,8,22.6,17.3,No,1
Row55879,Watsonia,11.3,18.0,9.6,2.4,2.4,S,48,S,SSW,17,24,71,45,1013.5,1016.2,7,7,15.0,15.8,Yes,0
Row55880,Watsonia,10.5,21.0,0.4,3.0,10.3,SE,35,SSE,S,9,13,72,45,1021.6,1020.2,7,1,13.9,20.1,No,0
Row55881,Watsonia,16.2,34.9,0.0,12.0,10.1,N,50,N,N,24,22,27,20,1016.3,1012.1,1,5,26.7,33.7,No,0
Row55882,Watsonia,14.5,27.7,0.0,12.0,7.1,W,31,SSE,SSW,4,15,72,52,1010.0,1007.8,1,5,20.8,25.8,No,1
Row55883,Watsonia,16.6,20.9,11.0,5.6,1.7,W,44,N,SW,15,13,77,100,1000.8,1002.1,8,8,20.9,13.4,Yes,1
Row55884,Watsonia,6.0,19.1,7.8,2.0,8.9,SSW,35,SW,WSW,9,15,71,42,1017.4,1018.0,3,7,11.9,17.1,Yes,0
Row55885,Watsonia,12.5,28.5,0.0,7.8,2.6,N,54,N,NE,17,11,37,35,1012.1,1008.1,7,7,23.8,25.3,No,0
Row55886,Watsonia,15.3,18.3,0.6,5.8,1.7,SSW,43,SSW,SW,7,17,100,100,1006.3,1003.3,8,8,15.6,15.0,No,1
Row55887,Watsonia,14.3,24.0,0.0,7.2,5.2,SSW,41,W,ESE,7,7,72,56,1013.9,1013.1,7,7,16.8,22.2,No,0
Row55888,Watsonia,13.3,20.3,0.0,5.0,8.9,SSW,39,S,SW,11,20,54,47,1020.1,1019.1,8,5,14.9,20.1,No,0
Row55889,Watsonia,11.7,22.6,0.0,6.2,8.4,SSW,31,SSW,SSW,7,15,64,49,1021.4,1019.5,6,7,16.0,21.8,No,0
Row55890,Watsonia,13.4,23.1,0.0,5.0,8.9,SW,33,S,SSW,9,15,76,56,1021.9,1019.9,7,6,15.0,22.1,No,0
Row55891,Watsonia,12.7,23.5,0.0,5.8,9.5,SSW,35,SSE,SW,6,19,93,54,1021.9,1020.4,7,2,14.4,22.5,No,0
Row55892,Watsonia,12.8,28.8,0.0,5.6,9.8,SW,48,E,WSW,6,15,91,46,1022.6,1018.4,8,1,14.7,28.2,No,0
Row55893,Watsonia,14.6,39.9,0.0,7.6,11.5,N,43,E,WNW,7,17,64,14,1014.0,1011.3,7,7,25.9,38.3,No,0
Row55894,Watsonia,18.0,26.3,0.0,13.2,11.1,SSW,56,SW,SW,13,26,60,66,1012.3,1013.5,2,6,24.4,22.6,No,0
Row55895,Watsonia,15.5,28.1,0.2,1.6,0.0,NNW,30,NNE,NNW,7,13,100,53,1008.9,1005.7,8,8,17.9,26.4,No,1
Row55896,Watsonia,9.7,31.5,0.0,6.8,12.7,NNE,33,E,NNE,6,9,72,23,1015.3,1011.3,7,3,16.6,29.3,No,0
Row55897,Watsonia,15.0,29.6,0.0,11.6,9.2,SW,43,ENE,SSW,2,13,57,32,1010.4,1009.0,7,3,21.0,27.6,No,0
Row55898,Watsonia,15.6,23.3,0.0,7.6,9.1,SSW,37,S,SSW,9,15,75,51,1014.5,1012.0,8,5,17.4,21.9,No,0
Row55899,Watsonia,13.3,36.8,0.0,5.4,12.4,SSW,76,NE,N,6,28,62,17,1005.2,999.9,1,6,21.5,34.5,No,0
Row55900,Watsonia,13.3,21.4,0.0,14.4,13.2,SSW,44,S,S,20,24,52,32,1017.0,1017.3,6,2,15.4,19.6,No,0
Row55901,Watsonia,7.4,22.5,0.0,7.4,13.7,S,31,E,SSW,7,19,59,32,1016.6,1014.8,1,1,15.2,21.4,No,0
Row55902,Watsonia,8.6,25.7,0.0,7.0,13.5,S,31,SW,S,7,13,65,31,1016.3,1015.5,3,5,15.8,23.5,No,0
Row55903,Watsonia,12.8,26.1,0.0,10.6,0.0,NW,52,ENE,NNE,7,9,51,45,1010.1,1003.6,8,8,18.7,21.9,No,1
Row55904,Watsonia,11.3,24.1,0.0,6.2,10.5,WSW,50,ENE,SW,7,24,74,52,1004.1,1002.2,5,1,16.4,20.6,No,0
Row55905,Watsonia,12.1,21.2,0.0,7.8,3.8,WSW,46,W,SSW,19,17,58,56,1006.7,1007.2,7,7,16.2,18.5,No,0
Row55906,Watsonia,8.0,27.3,0.2,5.8,12.0,WSW,81,N,NW,22,33,51,27,1007.0,1001.6,1,4,17.1,25.8,No,0
Row55907,Watsonia,11.6,20.0,0.4,11.2,5.3,S,54,WSW,SSW,20,24,56,51,1015.1,1018.0,7,6,14.8,16.6,No,0
Row55908,Watsonia,12.8,19.7,0.0,6.6,7.0,S,39,S,SSW,17,22,52,45,1023.9,1022.7,7,7,14.6,17.7,No,0
Row55909,Watsonia,7.5,27.8,0.0,5.0,12.5,ESE,35,SE,S,7,19,68,32,1022.7,1018.6,4,6,14.4,26.4,No,0
Row55910,Watsonia,11.4,32.8,0.0,8.0,11.3,N,28,E,N,7,11,65,28,1020.7,1016.6,4,3,18.4,32.1,No,0
Row55911,Watsonia,18.4,34.7,0.0,12.8,10.8,NW,43,N,NNE,13,13,46,26,1018.4,1015.5,3,3,25.1,32.8,No,0
Row55912,Watsonia,13.1,37.6,0.0,6.4,11.6,SE,26,NE,ESE,6,9,84,25,1018.4,1013.7,1,0,17.2,35.5,No,0
Row55913,Watsonia,28.0,42.8,0.0,22.8,8.6,W,50,SSW,WSW,19,13,31,16,1014.9,1013.1,7,6,32.3,40.1,No,0
Row55914,Watsonia,24.9,43.9,0.2,13.0,9.1,NNW,35,ENE,SSW,6,9,41,11,1015.3,1011.4,2,4,30.2,42.9,No,0
Row55915,Watsonia,22.9,43.8,0.0,17.4,10.2,WSW,52,NNE,NNW,13,17,16,10,1009.3,1005.6,1,1,35.4,42.0,No,0
Row55916,Watsonia,14.5,23.4,0.0,6.6,8.9,SSW,43,SSE,SW,11,22,59,54,1014.8,1012.2,7,4,16.8,21.9,No,0
Row55917,Watsonia,16.5,26.3,0.0,7.8,4.7,SSW,46,S,SSW,15,26,72,55,1011.3,1009.6,7,4,19.4,23.6,No,0
Row55918,Watsonia,15.8,23.6,0.0,7.4,6.3,S,41,S,S,15,20,69,42,1013.0,1013.5,8,5,17.0,22.1,No,0
Row55919,Watsonia,15.6,26.1,0.0,7.2,11.5,SSW,39,S,S,13,13,63,33,1020.9,1019.9,6,0,15.9,24.5,No,0
Row55920,Watsonia,9.5,35.4,0.0,7.4,12.5,W,31,NNE,NNW,6,15,66,24,1020.4,1014.1,0,1,16.1,32.8,No,0
Row55921,Watsonia,16.1,23.3,0.6,8.4,4.1,SSW,44,WSW,SSW,7,19,90,70,1009.6,1009.6,8,5,19.3,20.2,No,1
Row55922,Watsonia,13.9,21.3,6.0,4.8,9.2,SW,44,SSW,S,22,20,52,38,1018.9,1020.0,7,6,16.4,19.5,Yes,0
Row55923,Watsonia,9.7,30.3,0.0,6.8,13.5,SW,26,ENE,NE,6,9,60,30,1023.4,1019.6,1,0,16.5,26.8,No,0
Row55924,Watsonia,14.7,35.0,0.0,8.0,13.4,N,52,NNE,N,13,15,40,22,1018.6,1015.9,1,1,25.5,33.5,No,0
Row55925,Watsonia,21.2,41.8,0.0,20.0,12.9,WSW,59,N,N,26,24,26,19,1013.3,1008.8,0,1,30.8,38.6,No,0
Row55926,Watsonia,13.4,33.4,0.0,6.8,10.5,SW,31,NE,SSW,7,19,76,31,1016.4,1012.7,8,1,17.0,32.8,No,0
Row55927,Watsonia,17.0,30.0,0.0,7.2,10.8,SW,35,SW,SW,9,19,77,50,1013.9,1012.2,7,0,20.6,28.2,No,0
Row55928,Watsonia,17.9,36.1,0.0,8.0,10.8,SSW,28,N,SSW,7,17,80,27,1011.7,1008.7,8,0,19.9,34.6,No,0
Row55929,Watsonia,15.0,42.1,0.0,8.8,12.4,SSW,24,ENE,SW,6,13,71,19,1011.0,1007.1,0,1,21.0,39.9,No,0
Row55930,Watsonia,20.3,37.1,0.0,14.2,1.6,SSW,54,SW,SSW,4,26,38,74,1007.0,1012.4,7,7,27.0,22.2,No,0
Row55931,Watsonia,10.2,31.8,0.0,9.4,12.8,SE,33,ENE,SSE,6,9,61,27,1021.5,1017.1,0,1,16.3,29.7,No,0
Row55932,Watsonia,14.5,36.1,0.0,10.4,11.9,N,43,ENE,N,7,11,59,23,1015.9,1011.2,6,3,20.5,34.0,No,0
Row55933,Watsonia,15.8,41.9,0.0,12.6,12.5,NNW,48,SW,N,7,19,76,10,1012.7,1008.1,4,1,20.5,40.0,No,0
Row55934,Watsonia,20.5,41.2,0.0,18.4,11.8,NW,69,N,SSW,26,28,15,41,1007.5,1012.8,5,3,33.8,26.7,No,0
Row55935,Watsonia,13.2,26.4,0.0,13.8,12.7,SSW,37,SSE,S,13,17,61,35,1020.4,1017.6,3,1,17.4,25.3,No,0
Row55936,Watsonia,10.7,28.5,0.0,8.2,8.5,SW,30,S,W,4,9,76,39,1015.8,1013.5,7,6,15.3,27.4,No,0
Row55937,Watsonia,14.8,30.4,0.0,6.4,5.3,SW,31,E,SW,4,17,94,44,1014.4,1013.8,7,8,17.8,28.9,No,0
Row55938,Watsonia,17.7,27.9,0.0,4.8,0.0,SSW,19,NA,W,0,6,86,51,1012.8,1010.7,8,8,20.4,26.9,No,0
Row55939,Watsonia,19.0,29.8,0.0,4.0,1.8,SSW,30,W,WNW,2,6,70,49,998.1,994.8,7,7,23.0,27.9,No,1
Row55940,Watsonia,12.7,27.3,0.4,6.0,12.2,S,37,ENE,SSW,7,9,70,34,1014.1,1011.3,6,7,16.9,25.2,No,0
Row55941,Watsonia,16.2,24.4,0.0,7.2,9.3,WSW,54,WNW,SE,2,7,74,41,999.1,997.0,4,6,18.2,23.3,No,1
Row55942,Watsonia,11.5,20.9,10.4,7.0,11.4,W,56,WNW,W,17,37,65,39,1009.2,1011.2,2,5,14.0,19.1,Yes,0
Row55943,Watsonia,13.5,25.7,0.0,3.4,12.1,WSW,30,SSE,SW,7,15,63,41,1023.8,1020.1,2,0,16.2,24.8,No,0
Row55944,Watsonia,12.0,29.3,0.0,5.8,11.3,SW,46,ENE,E,9,7,96,38,1021.3,1016.9,7,6,14.7,27.3,No,0
Row55945,Watsonia,12.3,34.1,0.0,5.4,8.0,NNE,50,NE,NNE,6,22,66,25,1010.1,1005.3,2,7,20.9,32.2,No,0
Row55946,Watsonia,11.4,22.3,0.2,4.4,7.1,SSW,39,NE,S,4,15,74,38,1021.2,1021.5,6,2,13.7,21.1,No,0
Row55947,Watsonia,9.5,24.4,0.0,6.4,11.8,SW,35,SSE,WSW,7,19,69,43,1023.6,1021.0,2,1,14.0,23.7,No,0
Row55948,Watsonia,14.0,24.5,0.0,5.2,3.6,SSW,30,SW,SSW,7,15,96,60,1022.8,1021.2,8,7,16.4,22.2,No,0
Row55949,Watsonia,16.1,24.2,0.0,4.2,7.2,SW,37,SSE,SW,9,17,75,50,1023.3,1022.0,7,3,17.7,23.1,No,0
Row55950,Watsonia,18.9,23.6,0.0,11.4,0.6,S,39,NNW,SSW,13,15,61,79,1015.5,1018.6,7,8,23.6,18.1,No,0
Row55951,Watsonia,13.5,22.8,0.0,6.8,2.2,ESE,28,WNW,S,6,13,81,58,1022.1,1020.8,8,7,14.3,21.7,No,0
Row55952,Watsonia,17.3,31.5,0.0,9.4,0.4,SW,39,SW,N,11,13,62,35,1019.2,1016.5,7,7,20.6,29.5,No,1
Row55953,Watsonia,10.5,31.3,0.0,5.4,8.8,NNW,31,NE,ESE,4,7,97,34,1016.0,1009.9,7,1,13.4,28.3,No,0
Row55954,Watsonia,13.3,29.9,0.0,7.0,2.4,N,59,NNE,N,13,30,31,23,1005.5,998.9,7,7,24.2,29.3,No,1
Row55955,Watsonia,13.7,24.8,0.8,7.2,6.9,N,46,N,N,20,24,68,51,1012.2,1011.9,6,7,17.0,22.8,No,0
Row55956,Watsonia,11.0,23.9,0.0,4.6,11.0,WSW,28,ENE,SSE,6,9,80,45,1027.7,1025.5,1,1,14.2,23.1,No,0
Row55957,Watsonia,12.1,17.9,2.2,5.0,1.1,SSW,35,W,SSW,2,17,93,56,1021.1,1020.3,7,7,13.4,17.6,Yes,0
Row55958,Watsonia,12.8,17.9,0.0,4.0,0.2,S,31,SSW,SSW,7,17,65,48,1019.0,1018.9,7,7,14.4,17.2,No,0
Row55959,Watsonia,9.5,26.0,0.0,3.8,8.8,WSW,26,NA,S,0,13,99,44,1024.2,1021.4,7,4,10.8,24.8,No,0
Row55960,Watsonia,10.7,28.4,0.0,3.8,7.1,E,30,E,SSE,6,7,90,42,1025.2,1021.6,4,7,14.7,27.5,No,1
Row55961,Watsonia,14.7,26.6,6.0,4.8,3.0,N,33,NA,N,0,17,100,61,1017.4,1013.7,8,7,16.9,26.0,Yes,1
Row55962,Watsonia,16.3,22.8,1.6,2.6,4.3,SSW,24,SW,WSW,11,13,100,61,1017.1,1016.0,8,7,16.3,21.5,Yes,0
Row55963,Watsonia,10.5,25.9,0.0,2.0,8.3,WSW,22,NA,SW,0,9,100,46,1018.2,1016.1,7,3,13.6,24.2,No,0
Row55964,Watsonia,13.6,27.4,0.0,4.4,6.3,W,24,NA,SSE,0,7,100,53,1020.2,1018.4,7,5,15.1,25.6,No,0
Row55965,Watsonia,13.9,30.6,0.0,2.8,10.4,N,35,ENE,N,6,13,98,34,1019.7,1016.2,6,7,16.4,29.3,No,0
Row55966,Watsonia,16.3,33.9,0.0,9.6,10.1,N,39,ENE,N,9,26,70,24,1016.3,1012.8,1,1,20.9,32.3,No,0
Row55967,Watsonia,20.9,24.7,0.0,15.0,0.2,N,37,N,SSW,19,15,51,98,1013.4,1013.9,7,8,23.5,19.1,No,0
Row55968,Watsonia,14.0,17.4,0.8,2.0,0.0,S,30,NA,SSW,0,15,100,66,1020.0,1020.1,8,8,14.2,17.3,No,0
Row55969,Watsonia,12.0,20.8,0.0,3.0,0.7,SW,33,S,SW,9,15,76,59,1021.8,1019.2,7,7,14.7,19.5,No,0
Row55970,Watsonia,14.2,25.3,0.0,2.4,6.1,ESE,30,WSW,SSW,6,11,90,48,1021.6,1019.4,7,6,16.2,24.7,No,0
Row55971,Watsonia,9.3,25.6,0.0,4.0,8.8,SSW,24,NA,S,0,11,100,46,1024.5,1021.3,6,2,12.9,24.3,No,0
Row55972,Watsonia,11.0,25.1,0.0,4.0,3.1,NNW,26,ENE,N,6,15,97,41,1023.8,1020.1,7,7,15.0,24.6,No,0
Row55973,Watsonia,14.9,22.9,0.0,5.4,0.0,N,28,NNE,NW,13,4,51,99,1020.2,1019.2,8,8,20.8,17.4,No,1
Row55974,Watsonia,10.7,21.5,0.0,2.6,7.0,SSW,33,NA,S,0,17,100,54,1021.1,1019.5,7,6,12.2,19.4,No,0
Row55975,Watsonia,6.9,21.5,0.0,3.6,10.0,S,30,NA,S,0,11,90,46,1024.0,1021.3,1,2,11.2,20.4,No,0
Row55976,Watsonia,8.8,24.6,0.0,4.0,10.1,NNW,19,ENE,NW,6,6,99,35,1021.2,1018.2,0,5,12.3,24.5,No,0
Row55977,Watsonia,11.3,18.0,0.0,3.2,2.6,WSW,57,SW,SSW,7,24,72,47,1014.9,1016.8,7,4,16.2,16.6,No,1
Row55978,Watsonia,10.3,19.4,0.2,3.4,3.0,N,48,NNW,NW,11,7,64,41,1018.3,1016.4,7,7,13.2,17.5,No,0
Row55979,Watsonia,9.9,19.6,0.0,4.4,3.4,N,59,NNE,N,6,26,56,43,1019.3,1016.1,7,7,14.8,18.5,No,0
Row55980,Watsonia,13.4,16.3,0.8,8.8,0.9,N,50,NNW,NA,7,0,85,99,1016.4,1014.4,7,7,14.3,16.1,No,1
Row55981,Watsonia,10.8,19.1,4.2,1.4,8.4,NW,22,W,WNW,7,7,90,50,1017.1,1013.3,2,7,12.9,18.6,Yes,0
Row55982,Watsonia,12.4,17.2,0.6,2.8,7.1,SSW,39,W,SW,15,15,94,38,1015.1,1017.5,7,1,13.0,16.7,No,0
Row55983,Watsonia,3.8,21.4,0.0,4.0,9.5,N,33,ENE,NNE,6,11,97,37,1020.5,1013.5,1,5,7.0,21.0,No,0
